#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="BirthDeath.t:coding" spec="beast.base.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:coding" lower="0.0" name="relativeDeathRate" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:coding" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:coding" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.coding" spec="beast.base.evolution.alignment.TaxonSet">
#                    <alignment filter="2-457,660-896" id="coding" spec="beast.base.evolution.alignment.FilteredAlignment">
#                    </alignment>
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:coding" name="distribution" x="@BDBirthRate.t:coding">
#            <Uniform id="Uniform.15" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:coding" name="distribution" x="@BDDeathRate.t:coding">
#            <Uniform id="Uniform.16" name="distr"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:coding" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:coding" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.7" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#        <prior id="GammaShapePrior.s:coding" name="distribution">
#            <parameter id="gammaShape.s:coding" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:coding" name="distribution">
#            <parameter id="kappa.s:coding" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@coding" id="treeLikelihood.coding" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:coding">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:coding" shape="@gammaShape.s:coding" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:coding" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:coding" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:coding" kappa="@kappa.s:coding" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:coding" id="estimatedFreqs.s:coding" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:coding" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:coding" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	gammaShape	BirthDeath	BDBirthRate	BDDeathRate
163000	-4741.714757178911	-4732.240082399655	-9.474674779256027	-4732.240082399655	0.8031752218276931	4.138916596658626	12.066432787067066	0.3332014644226717	0.35529003350654065	0.08620005182083781	0.22530845024994994	0.3963173697344457	-0.33389175264111737	1.3973841600966654	0.6069188971660221
164000	-4748.75819633154	-4735.377316885188	-13.380879446352232	-4735.377316885188	0.8805766756034318	4.3674418934257675	12.066432787067066	0.3332014644226717	0.35529003350654065	0.08620005182083781	0.22530845024994994	0.3963173697344457	-4.240096419737323	4.279074351686717	0.38235777480228755
165000	-4744.683069519612	-4733.201641122744	-11.48142839686832	-4733.201641122744	0.966537001706045	4.6417012990960105	12.066432787067066	0.3332014644226717	0.35529003350654065	0.08620005182083781	0.22530845024994994	0.3963173697344457	-2.340645370253411	2.838071802017784	0.36802848945850664
166000	-4746.171984574279	-4736.092528791716	-10.079455782563159	-4736.092528791716	0.7948022080250556	4.05999407186702	13.323750763515132	0.3332014644226717	0.35529003350654065	0.08620005182083781	0.22530845024994994	0.3963173697344457	-0.74185933368073	1.663940982299784	0.14633758065821698
167000	-4744.109998085368	-4734.322059786857	-9.787938298511303	-4734.322059786857	0.8317295064999001	4.147393215837523	13.323750763515132	0.3332014644226717	0.35529003350654065	0.08620005182083781	0.22530845024994994	0.3963173697344457	-0.450341849628876	2.562303950509346	0.3748255818471693
168000	-4745.598885356695	-4735.546937459608	-10.05194789708731	-4735.546937459608	0.8995055798460176	4.279422924819384	13.323750763515132	0.3332014644226717	0.35529003350654065	0.08620005182083781	0.22530845024994994	0.3963173697344457	-0.714351448204881	1.3385735554085534	0.6397034112265192
169000	-4743.971959802965	-4734.6959752670045	-9.27598453596094	-4734.6959752670045	0.7914816290119646	3.9128237709783247	13.323750763515132	0.3332014644226717	0.35529003350654065	0.08620005182083781	0.22530845024994994	0.3963173697344457	0.061611912921486045	3.416106618600229	0.09021769244274792
170000	-4750.1732259356795	-4737.747289290329	-12.42593664535093	-4737.747289290329	0.9162524925856255	4.509317720095425	13.323750763515132	0.3332014644226717	0.35529003350654065	0.08620005182083781	0.22530845024994994	0.3963173697344457	-3.088340196468502	1.0346357987833517	0.24636527061849386
171000	-4746.693453466761	-4733.744411034931	-12.94904243183047	-4733.744411034931	1.0410540825956274	4.951557042978651	13.323750763515132	0.3332014644226717	0.35529003350654065	0.08620005182083781	0.22530845024994994	0.3963173697344457	-3.6114459829480423	2.9464211462928067	0.40608825278793864
172000	-4744.401528102154	-4734.601529248287	-9.7999988538667	-4734.601529248287	0.8546380543429901	3.9494981867198304	13.323750763515132	0.3332014644226717	0.35529003350654065	0.08620005182083781	0.22530845024994994	0.3963173697344457	-0.4624024049842732	2.140064409435037	0.7023198811101717
173000	-4746.435438062085	-4737.324664924211	-9.110773137874173	-4737.324664924211	0.7894850494377663	3.9187227232089126	13.323750763515132	0.3332014644226717	0.35529003350654065	0.08620005182083781	0.22530845024994994	0.3963173697344457	0.22682331100825515	1.7055389764767033	0.3578695502068176
174000	-4747.487356558203	-4735.894470078915	-11.592886479287616	-4735.894470078915	1.0016825166124455	4.96633244883778	13.323750763515132	0.3332014644226717	0.35529003350654065	0.08620005182083781	0.22530845024994994	0.3963173697344457	-2.2552900304051873	0.9559533586507803	0.6269750284326131
175000	-4747.630655671187	-4736.116308722202	-11.51434694898475	-4736.116308722202	1.0549473045288131	4.978269753383751	13.323750763515132	0.3332014644226717	0.35529003350654065	0.08620005182083781	0.22530845024994994	0.3963173697344457	-2.176750500102322	1.975526397603965	0.19486965426263717
176000	-4745.974942858725	-4735.0870589728565	-10.88788388586775	-4735.0870589728565	0.8719646388735899	4.363560133966738	13.323750763515132	0.3332014644226717	0.36855757316144444	0.072932512165934	0.22530845024994994	0.3963173697344457	-1.1588661212051077	1.5061020396889795	0.675319211881262
177000	-4743.338016866884	-4732.753802694124	-10.584214172759406	-4732.753802694124	0.8556160061304341	4.347447620459551	13.323750763515132	0.3332014644226717	0.36855757316144444	0.072932512165934	0.22530845024994994	0.3963173697344457	-0.855196408096764	1.6954819249206836	0.3430446371920656
178000	-4745.276673732545	-4733.837475700892	-11.43919803165269	-4733.837475700892	0.8683366994414807	4.345284787034662	13.323750763515132	0.3332014644226717	0.3552491992692193	0.072932512165934	0.23861682414217508	0.3963173697344457	-1.7720139951610014	2.5915881082578984	0.5290798991000121
179000	-4744.184814826865	-4732.705785984008	-11.479028842856282	-4732.705785984008	0.9847807369926939	4.803622065633208	13.323750763515132	0.3332014644226717	0.3552491992692193	0.072932512165934	0.23861682414217508	0.3963173697344457	-1.811844806364593	0.9070086801769702	0.7911502781870792
180000	-4745.710430574783	-4734.689058677741	-11.021371897041675	-4734.689058677741	0.7769538520794587	4.02280579856669	13.323750763515132	0.3332014644226717	0.3552491992692193	0.072932512165934	0.23861682414217508	0.3963173697344457	-1.3541878605499864	1.1752268201088327	0.8473495603223873
181000	-4743.235597200316	-4732.11083101153	-11.124766188786827	-4732.11083101153	0.9230634005701164	4.597540531163094	13.323750763515132	0.3332014644226717	0.3552491992692193	0.072932512165934	0.23861682414217508	0.3963173697344457	-1.4575821522951382	2.492731636262065	0.2313100616362136
182000	-4745.4754936114405	-4731.017874849111	-14.457618762329453	-4731.017874849111	0.9501784106625519	4.765734782005477	13.323750763515132	0.3332014644226717	0.3552491992692193	0.072932512165934	0.23861682414217508	0.3963173697344457	-4.790434725837764	2.23634415599179	0.7507605798193862
183000	-4744.881456764207	-4733.816989416779	-11.064467347427707	-4733.816989416779	0.9010765823510896	4.221840693025922	13.323750763515132	0.3332014644226717	0.3552491992692193	0.072932512165934	0.23861682414217508	0.3963173697344457	-1.3972833109360172	3.7634305716070737	0.05067810132524256
184000	-4745.006645988702	-4733.781378781956	-11.225267206746016	-4733.781378781956	0.8631638133798097	4.610412623298658	13.323750763515132	0.3332014644226717	0.3552491992692193	0.072932512165934	0.23861682414217508	0.3963173697344457	-1.558083170254327	2.639380168579032	0.09948788170924086
185000	-4745.355859576912	-4735.476116969693	-9.879742607218923	-4735.476116969693	0.8051784559501122	4.048684826937965	13.323750763515132	0.3332014644226717	0.3552491992692193	0.072932512165934	0.23861682414217508	0.3963173697344457	-0.21255857072723394	3.126745340197673	0.11607564736165489
186000	-4744.969614761565	-4734.756051983454	-10.213562778110866	-4734.756051983454	0.8874013223525209	4.210854557629866	13.323750763515132	0.3332014644226717	0.3552491992692193	0.072932512165934	0.23861682414217508	0.3963173697344457	-0.5463787416191765	2.8299035601249978	0.17065014895554392
187000	-4747.225587688122	-4737.463783761877	-9.761803926245555	-4737.463783761877	0.7960756372001067	4.123839107903581	12.64729553422279	0.3332014644226717	0.3552491992692193	0.072932512165934	0.23861682414217508	0.3963173697344457	-0.19886272456559517	2.6034053741981698	0.05274342630751021
188000	-4740.692369797292	-4731.363741589172	-9.32862820811974	-4731.363741589172	0.8210583096438507	3.9526448106856584	12.64729553422279	0.3332014644226717	0.3552491992692193	0.072932512165934	0.23861682414217508	0.3963173697344457	0.23431299356021906	2.906652084248843	0.12645244503212194
189000	-4741.299364450586	-4731.6917286521175	-9.60763579846885	-4731.6917286521175	0.8063872379934133	3.8860295708412207	11.597781296909389	0.3332014644226717	0.3552491992692193	0.072932512165934	0.23861682414217508	0.4282867512094861	-0.18219368097393085	1.5636735939678645	0.294628636952854
190000	-4744.185833747745	-4734.777921247144	-9.407912500600903	-4734.777921247144	0.7998526283946686	3.852508948175078	11.597781296909389	0.3332014644226717	0.3552491992692193	0.072932512165934	0.23861682414217508	0.4282867512094861	0.017529616894016664	1.5407144306233531	0.7595848535864335
191000	-4742.858875882188	-4733.471378351954	-9.387497530234498	-4733.471378351954	0.743773888129283	3.7685907833415633	11.597781296909389	0.3332014644226717	0.3552491992692193	0.072932512165934	0.23861682414217508	0.4282867512094861	0.03794458726042116	3.4512430238623666	0.3214677417534584
192000	-4743.670670445615	-4733.188346471378	-10.482323974236024	-4733.188346471378	0.9381298858408572	4.483253860848321	11.597781296909389	0.3332014644226717	0.3552491992692193	0.072932512165934	0.23861682414217508	0.4282867512094861	-1.0568818567411045	2.0871467944019226	0.20453948978819894
193000	-4744.952046476248	-4734.35900886439	-10.593037611858245	-4734.35900886439	0.87230009965904	4.504388347550549	11.597781296909389	0.3332014644226717	0.3552491992692193	0.072932512165934	0.23861682414217508	0.4282867512094861	-1.1675954943633258	2.015549864105596	0.24802157115945808
194000	-4740.2027956310185	-4730.0101140558045	-10.192681575214111	-4730.0101140558045	0.8827984614704528	4.26380756450185	11.597781296909389	0.3332014644226717	0.3552491992692193	0.072932512165934	0.23861682414217508	0.4282867512094861	-0.7672394577191923	2.4844374163785266	0.3872711371095315
195000	-4738.676923689558	-4729.757970456105	-8.918953233453273	-4729.757970456105	0.7445307963323182	3.7197941582846066	11.597781296909389	0.3332014644226717	0.3552491992692193	0.072932512165934	0.23861682414217508	0.4282867512094861	0.506488884041647	2.502389096214402	0.5424279294205676
196000	-4748.033903969341	-4738.0646576499785	-9.969246319361945	-4738.0646576499785	0.7189702761268555	3.7877173888878857	11.597781296909389	0.3332014644226717	0.3552491992692193	0.072932512165934	0.23861682414217508	0.4282867512094861	-0.5438042018670257	1.6161637011539487	0.7747716217050549
197000	-4741.928144052602	-4731.354821572289	-10.573322480312859	-4731.354821572289	0.8363389965559279	4.168680269992583	11.597781296909389	0.3332014644226717	0.3552491992692193	0.072932512165934	0.23861682414217508	0.4282867512094861	-1.14788036281794	3.569585500813897	0.14407035088789477
198000	-4743.214123930652	-4734.2305081626455	-8.983615768006505	-4734.2305081626455	0.8019319996308378	3.901509355718731	11.597781296909389	0.3322458919337144	0.3552491992692193	0.07388808465489125	0.23861682414217508	0.4282867512094861	0.4113910973391759	2.538419141715748	0.26532214149247235
199000	-4742.684478018385	-4732.309461416945	-10.375016601439999	-4732.309461416945	0.9037615828486076	4.453361649106035	11.597781296909389	0.3322458919337144	0.3552491992692193	0.07388808465489125	0.23861682414217508	0.4282867512094861	-0.9800097360943176	1.392646691765626	0.6010948851392642
200000	-4740.543908998924	-4731.330523393345	-9.213385605579147	-4731.330523393345	0.7727358596564606	3.886200709447915	11.597781296909389	0.3427789058555616	0.3552491992692193	0.07388808465489125	0.2280838102203279	0.4282867512094861	0.22342791619018643	1.3830919381514801	0.6570080766387536
201000	-4743.035801676321	-4731.562031318867	-11.473770357453748	-4731.562031318867	0.9321074124875691	4.516923783925531	12.799263001714014	0.3427789058555616	0.3552491992692193	0.07388808465489125	0.2280838102203279	0.4282867512094861	-1.843745875914487	1.125020932826954	0.44727780036980413
202000	-4738.879754376595	-4730.282522677278	-8.59723169931639	-4730.282522677278	0.7304765886147769	3.6980306535554472	11.002241589886776	0.3427789058555616	0.3552491992692193	0.07388808465489125	0.2280838102203279	0.4282867512094861	0.7388095032094175	1.379249114886522	0.5886929198103917
203000	-4744.01414715267	-4735.798039586703	-8.216107565967162	-4735.798039586703	0.7202538646890305	3.470844980740368	11.002241589886776	0.3427789058555616	0.3552491992692193	0.07388808465489125	0.2280838102203279	0.4282867512094861	1.1199336365586463	3.1203049854814253	0.47040552004939884
204000	-4741.807311988082	-4732.951162940199	-8.856149047883605	-4732.951162940199	0.7088254750931713	3.6068721363853076	11.002241589886776	0.3427789058555616	0.3552491992692193	0.07388808465489125	0.2280838102203279	0.4282867512094861	0.4798921546422026	4.031759535345798	0.1726677190612083
205000	-4747.249267292425	-4737.554169315183	-9.695097977242972	-4737.554169315183	0.7594978153664117	3.792331393926063	11.002241589886776	0.3427789058555616	0.3552491992692193	0.07388808465489125	0.2280838102203279	0.4282867512094861	-0.35905677471716435	1.0680390377358355	0.5286740183159598
206000	-4747.186830961076	-4736.632860171994	-10.5539707890819	-4736.632860171994	0.8963741196711908	4.401723860117011	11.002241589886776	0.3248939864715802	0.3552491992692193	0.07388808465489125	0.24596872960430932	0.4282867512094861	-1.2836432245104636	1.7228484152593126	0.1464233743903737
207000	-4742.391080122456	-4733.477971782075	-8.913108340380496	-4733.477971782075	0.7587949951033187	3.5953339759659904	11.002241589886776	0.3248939864715802	0.3552491992692193	0.07388808465489125	0.24596872960430932	0.4282867512094861	0.3572192241909402	3.984519424490343	0.26518131935474853
208000	-4743.555278254317	-4735.153180364243	-8.402097890074364	-4735.153180364243	0.7361942159428164	3.734022352639702	11.002241589886776	0.3248939864715802	0.3552491992692193	0.07388808465489125	0.24596872960430932	0.4282867512094861	0.8682296744970737	2.703153902409825	0.03644344534630634
209000	-4747.225714740413	-4736.27480863361	-10.950906106803481	-4736.27480863361	0.8063917494913546	4.170440042828115	11.002241589886776	0.3248939864715802	0.3552491992692193	0.07388808465489125	0.24596872960430932	0.4282867512094861	-1.6805785422320447	3.9291259331548227	0.14742369306417547
210000	-4745.931982022388	-4737.654500614711	-8.27748140767781	-4737.654500614711	0.6629916964980117	3.6333485454621886	11.002241589886776	0.3248939864715802	0.3552491992692193	0.07388808465489125	0.24596872960430932	0.4282867512094861	0.9928461568936271	3.086464531914384	0.2431673676424297
211000	-4744.348244139614	-4734.605188269712	-9.743055869901148	-4734.605188269712	0.849279082714061	4.187444529459501	11.002241589886776	0.3248939864715802	0.3552491992692193	0.07388808465489125	0.24596872960430932	0.4282867512094861	-0.4727283053297122	1.173825680964697	0.6709331851853572
212000	-4742.584377063504	-4734.100957977373	-8.48341908613152	-4734.100957977373	0.7534646770877358	3.6464646956314324	11.002241589886776	0.3248939864715802	0.3552491992692193	0.07388808465489125	0.24596872960430932	0.4282867512094861	0.7869084784399175	1.1363772771702259	0.6709331851853572
213000	-4744.121457401863	-4735.742643881196	-8.378813520666709	-4735.742643881196	0.7323418375334609	3.545687751447025	11.002241589886776	0.3248939864715802	0.3552491992692193	0.07388808465489125	0.24596872960430932	0.4282867512094861	0.891514043904729	0.9596727264701407	0.689670901439054
214000	-4738.438699143773	-4730.902145109558	-7.536554034215362	-4730.902145109558	0.6878739795135548	3.4614607142342906	11.002241589886776	0.33993001128065725	0.3402131744601422	0.07388808465489125	0.24596872960430932	0.4282867512094861	1.7277924139656373	2.8333405704156758	0.15177450117913197
215000	-4743.558249326321	-4734.070181871444	-9.48806745487682	-4734.070181871444	0.7785616005642829	4.022868355743308	11.002241589886776	0.33993001128065725	0.3402131744601422	0.07388808465489125	0.24596872960430932	0.4282867512094861	-0.2237210066958193	2.8196916873328974	0.32473403442158044
216000	-4740.327035213276	-4731.567694783534	-8.759340429742052	-4731.567694783534	0.7604539895083595	3.7868509009093434	11.002241589886776	0.33993001128065725	0.3402131744601422	0.07388808465489125	0.24596872960430932	0.4282867512094861	0.5050060184389484	2.102658483045093	0.1595963979308877
217000	-4742.364642133944	-4732.2918460156925	-10.072796118251127	-4732.2918460156925	0.8836925099535585	4.247736170181044	11.002241589886776	0.33993001128065725	0.3402131744601422	0.07388808465489125	0.24596872960430932	0.4282867512094861	-0.808449670070126	2.3620158395891595	0.5030264217286845
218000	-4742.9743438341275	-4733.924471477803	-9.04987235632428	-4733.924471477803	0.7073821043076013	3.6497292669711086	11.002241589886776	0.33993001128065725	0.3402131744601422	0.07388808465489125	0.24596872960430932	0.4282867512094861	0.21447409185671962	4.292109431495002	0.06546698565620737
219000	-4743.570033942318	-4734.016342702085	-9.553691240233206	-4734.016342702085	0.7922257619221813	4.067076656169231	11.002241589886776	0.33993001128065725	0.3402131744601422	0.07388808465489125	0.24596872960430932	0.4282867512094861	-0.2893447920522063	2.711735440856145	0.3396450853269609
220000	-4744.3015686198405	-4736.913402966297	-7.388165653543611	-4736.913402966297	0.7440349489607205	3.4399573692399814	11.002241589886776	0.33993001128065725	0.3402131744601422	0.07388808465489125	0.24596872960430932	0.4282867512094861	1.8761807946373885	2.4424266345499386	0.43314076680130364
221000	-4743.689771930919	-4732.062697871092	-11.627074059827674	-4732.062697871092	0.85789167155555	4.007789561130932	11.002241589886776	0.33993001128065725	0.3402131744601422	0.07388808465489125	0.24596872960430932	0.4282867512094861	-2.3627276116466738	0.9847575978872637	0.29808301250920605
222000	-4745.141928003992	-4734.676015049448	-10.465912954543034	-4734.676015049448	0.8602099364545625	4.237751917403386	11.002241589886776	0.33993001128065725	0.3402131744601422	0.07388808465489125	0.24596872960430932	0.4282867512094861	-1.2015665063620338	1.6581651246699571	0.10037826269963439
223000	-4740.788354013249	-4731.689427048779	-9.098926964469285	-4731.689427048779	0.8133232089251965	3.9728012307724985	11.002241589886776	0.33993001128065725	0.3402131744601422	0.07388808465489125	0.24596872960430932	0.4282867512094861	0.16541948371171467	2.1387407284927167	0.22437315756611947
224000	-4742.999282967126	-4733.220785546821	-9.778497420305293	-4733.220785546821	0.8437768012491551	4.205977032771912	11.002241589886776	0.33993001128065725	0.3402131744601422	0.07388808465489125	0.24596872960430932	0.4282867512094861	-0.5141509721242925	1.1923743111203375	0.7305935004195208
225000	-4747.524181658677	-4735.849516517917	-11.67466514075921	-4735.849516517917	0.9018758118808151	4.403820216862376	11.002241589886776	0.33993001128065725	0.3402131744601422	0.07388808465489125	0.24596872960430932	0.4282867512094861	-2.4103186925782105	0.557945118940716	0.9243085042603746
226000	-4742.718563632856	-4732.388543612779	-10.330020020076326	-4732.388543612779	0.8367591376141944	4.158904744182962	11.002241589886776	0.33993001128065725	0.3402131744601422	0.07388808465489125	0.24596872960430932	0.4282867512094861	-1.065673571895326	0.5354349022677225	0.9243085042603746
227000	-4744.885034123101	-4734.894184785361	-9.990849337739567	-4734.894184785361	0.8496979036576231	4.0528215388165725	11.002241589886776	0.33993001128065725	0.3402131744601422	0.07388808465489125	0.24596872960430932	0.4282867512094861	-0.7265028895585663	0.2674378511100627	0.9243085042603746
228000	-4742.975285701493	-4734.050920270662	-8.924365430830866	-4734.050920270662	0.7611094563129108	3.9194423984185223	11.002241589886776	0.33993001128065725	0.3402131744601422	0.07388808465489125	0.24596872960430932	0.4282867512094861	0.3399810173501332	2.524686443489806	0.33693296471823325
229000	-4742.103376213072	-4734.1962996935745	-7.907076519497471	-4734.1962996935745	0.728687674791962	3.598796930866069	11.002241589886776	0.33993001128065725	0.3402131744601422	0.07388808465489125	0.24596872960430932	0.4282867512094861	1.3572699286835288	2.107451476702416	0.4700673728710175
230000	-4744.58582225712	-4737.407313071586	-7.178509185533681	-4737.407313071586	0.6284201857184257	3.3191700321523667	11.002241589886776	0.33993001128065725	0.3402131744601422	0.07388808465489125	0.24596872960430932	0.4282867512094861	2.0858372626473183	2.175735609244241	0.4577734019116752
231000	-4740.081733119965	-4730.223292492021	-9.858440627944296	-4730.223292492021	0.7743913345846873	3.83276868540497	11.002241589886776	0.35623284470325894	0.3402131744601422	0.07388808465489125	0.22966589618170766	0.4282867512094861	-0.5288923090003972	1.7234276427158661	0.02942550976739872
232000	-4741.872201229771	-4734.572171375721	-7.30002985404995	-4734.572171375721	0.6478106573212821	3.314656025180843	11.002241589886776	0.35623284470325894	0.3402131744601422	0.07388808465489125	0.22966589618170766	0.4282867512094861	2.029518464893949	1.9716064328281016	0.4529726154743741
233000	-4743.663261369702	-4732.360218778339	-11.303042591362702	-4732.360218778339	0.8702809367139002	4.150707828978807	12.119231454149032	0.35623284470325894	0.3402131744601422	0.07388808465489125	0.22966589618170766	0.4282867512094861	-1.7872871291983417	2.052885967359354	0.734895022741801
234000	-4740.8963791746855	-4731.698773908822	-9.19760526586406	-4731.698773908822	0.7664917782774344	3.8832048927288776	12.119231454149032	0.35623284470325894	0.3402131744601422	0.07388808465489125	0.22966589618170766	0.4282867512094861	0.3181501963002997	2.826980371058073	0.2614031053855573
235000	-4740.3328354777595	-4730.39880898272	-9.934026495039294	-4730.39880898272	0.8259846782057532	4.042702577977288	12.119231454149032	0.35623284470325894	0.3402131744601422	0.07388808465489125	0.22966589618170766	0.4282867512094861	-0.41827103287493395	1.4740964512606458	0.7517359446318227
236000	-4741.720404284409	-4732.360439866154	-9.359964418254707	-4732.360439866154	0.7646456335120492	3.708633092029784	12.119231454149032	0.35623284470325894	0.3402131744601422	0.07388808465489125	0.22966589618170766	0.4282867512094861	0.15579104390965437	1.7281415347275637	0.7517359446318227
237000	-4739.913427292509	-4730.243427536366	-9.669999756143586	-4730.243427536366	0.7964756098078201	4.075981782233414	12.119231454149032	0.35623284470325894	0.3402131744601422	0.07388808465489125	0.22966589618170766	0.4282867512094861	-0.15424429397922412	1.4716841904062201	0.5563522553533585
238000	-4743.302474525844	-4731.254002139074	-12.048472386770129	-4731.254002139074	0.8252552211730066	4.297287812874351	12.119231454149032	0.35623284470325894	0.3402131744601422	0.07388808465489125	0.22966589618170766	0.4282867512094861	-2.5327169246057695	0.6018220838079598	0.6537263170219717
239000	-4740.472521653915	-4729.536636209441	-10.935885444473346	-4729.536636209441	0.8080810086840206	4.00636331212987	12.119231454149032	0.35623284470325894	0.3402131744601422	0.07388808465489125	0.22966589618170766	0.4282867512094861	-1.420129982308986	2.2991377641227566	0.7221965678060986
240000	-4738.724837289789	-4729.684563454132	-9.040273835657219	-4729.684563454132	0.7299524497169683	3.8592134994649108	12.119231454149032	0.35623284470325894	0.3402131744601422	0.07388808465489125	0.22966589618170766	0.4282867512094861	0.4754816265071411	2.716789294605653	0.23950941264274556
241000	-4741.324324262794	-4730.9683562486125	-10.355968014181787	-4730.9683562486125	0.8003269941870231	3.7810969003950685	12.119231454149032	0.35623284470325894	0.3402131744601422	0.07388808465489125	0.22966589618170766	0.4282867512094861	-0.8402125520174271	0.8360595140549644	0.5762532485994681
242000	-4741.072014753839	-4731.893262930075	-9.178751823763406	-4731.893262930075	0.7189834338790505	3.7157236234201507	12.119231454149032	0.35623284470325894	0.3402131744601422	0.07388808465489125	0.22966589618170766	0.4282867512094861	0.33700363840095404	1.1262330537107759	0.6454098806638605
243000	-4744.955531005369	-4733.242536435381	-11.712994569988219	-4733.242536435381	0.7269656132358575	3.740358946322874	12.119231454149032	0.35623284470325894	0.3402131744601422	0.07388808465489125	0.22966589618170766	0.4282867512094861	-2.197239107823858	5.472923665891922	0.12863375895015514
244000	-4741.210896434417	-4731.171462871336	-10.03943356308098	-4731.171462871336	0.8394435375503106	4.260167574512941	12.119231454149032	0.34699108506448006	0.3494549340989211	0.07388808465489125	0.22966589618170766	0.4282867512094861	-0.5252282535610036	2.0848179404853764	0.3018689725984973
245000	-4740.962543776969	-4732.147051928418	-8.815491848552009	-4732.147051928418	0.7515490706511081	3.5573551146973066	12.119231454149032	0.34699108506448006	0.3494549340989211	0.07388808465489125	0.22966589618170766	0.4282867512094861	0.6987134609679684	1.8636138792362202	0.16073846629622984
246000	-4746.8547622614515	-4735.658183421192	-11.196578840259251	-4735.658183421192	0.8927503653231288	4.614941042404764	12.119231454149032	0.34699108506448006	0.3494549340989211	0.07388808465489125	0.22966589618170766	0.4282867512094861	-1.6823735307392744	2.0514604392850466	0.447266823562254
247000	-4747.951735138629	-4736.787233220439	-11.164501918190767	-4736.787233220439	0.9491460144082522	4.620657688700297	12.119231454149032	0.34699108506448006	0.3494549340989211	0.07388808465489125	0.22966589618170766	0.4282867512094861	-1.650296608670791	2.3234716252127017	0.40517825165987975
248000	-4739.956397712083	-4730.351351963702	-9.605045748381832	-4730.351351963702	0.7402692941956687	3.919354579278814	12.119231454149032	0.34699108506448006	0.3494549340989211	0.07388808465489125	0.22966589618170766	0.4282867512094861	-0.09084043886185489	2.1915445988087523	0.5391484461773948
249000	-4741.828798722681	-4732.80638243766	-9.022416285020855	-4732.80638243766	0.7517687181139432	3.8171666837725087	12.119231454149032	0.34699108506448006	0.3494549340989211	0.07388808465489125	0.22966589618170766	0.4282867512094861	0.49178902449912165	2.3747368928856343	0.03735527819499654
