#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="BirthDeath.t:coding" spec="beast.base.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:coding" lower="0.0" name="relativeDeathRate" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:coding" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:coding" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.coding" spec="beast.base.evolution.alignment.TaxonSet">
#                    <alignment filter="2-457,660-896" id="coding" spec="beast.base.evolution.alignment.FilteredAlignment">
#                    </alignment>
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:coding" name="distribution" x="@BDBirthRate.t:coding">
#            <Uniform id="Uniform.15" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:coding" name="distribution" x="@BDDeathRate.t:coding">
#            <Uniform id="Uniform.16" name="distr"/>
#        </prior>
#        <prior id="ClockPrior.c:coding" name="distribution">
#            <parameter id="clockRate.c:coding" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:coding" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:coding" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.7" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#        <prior id="GammaShapePrior.s:coding" name="distribution">
#            <parameter id="gammaShape.s:coding" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:coding" name="distribution">
#            <parameter id="kappa.s:coding" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <distribution id="root.prior" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:coding">
#            <taxonset id="root" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Gorilla" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Homo_sapiens" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Hylobates" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Lemur_catta" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="M._fascicularis" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="M._mulatta" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="M._sylvanus" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Macaca_fuscata" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Pan" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Pongo" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Saimiri_sciureus" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Tarsius_syrichta" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Gamma id="Gamma.0" name="distr" offset="20.0">
#                <parameter estimate="false" id="RealParameter.8" name="alpha" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="beta" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            </Gamma>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@coding" id="treeLikelihood.coding" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:coding">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:coding" shape="@gammaShape.s:coding" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:coding" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:coding" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:coding" kappa="@kappa.s:coding" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:coding" id="estimatedFreqs.s:coding" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:coding" id="StrictClock.c:coding" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.coding	Tree.height	Tree.treeLength	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	gammaShape	BirthDeath	BDBirthRate	BDDeathRate	monophyletic(root)	logP(mrca(root))	mrca.age(root)	clockRate
0	-11765.604960775514	-11503.280038690082	-262.3249220854325	-11503.280038690082	22.17808449525	246.6338510445223	2.0	0.25	0.25	0.25	0.25	1.0	-254.95161715586	1.0	0.5	0	-1.6968907901059993	22.17808449525	1.0
1000	-5276.409810174658	-5222.077088448325	-54.33272172633196	-5222.077088448325	29.334037710302532	186.95337752726417	3.0958717297511966	0.3040563285941693	0.12921766082864272	0.23114052429721157	0.3355854862799764	0.48799299309120303	-44.19177419187513	0.010314873596979095	0.8489880070240041	0	-3.8196455286507156	29.334037710302532	0.005175030083684837
2000	-4928.867593850581	-4863.613095595729	-65.25449825485266	-4863.613095595729	48.121900332844916	271.04127117639615	3.7448993522541487	0.322781641128213	0.2907415130099823	0.10651370799994145	0.2799631378618634	0.25948293929823807	-46.5774354827104	0.03278583706956868	0.4042269788025256	0	-12.110695883479112	48.121900332844916	0.006361563111461314
3000	-4926.049786488532	-4861.290089287773	-64.75969720075895	-4861.290089287773	47.212912215674876	269.04722890267357	3.7448993522541487	0.322781641128213	0.2907415130099823	0.10651370799994145	0.2799631378618634	0.25948293929823807	-46.50427141761104	0.04798127127453016	0.10186586497993258	0	-11.689058894484756	47.212912215674876	0.006361563111461314
4000	-4865.7871288690385	-4819.196680250442	-46.59044861859598	-4819.196680250442	21.175123149055985	115.06838406189068	3.7448993522541487	0.32595358844867645	0.2907415130099823	0.10651370799994145	0.27679119054139995	0.4368837321114932	-38.029351141409336	0.03159500118121553	0.6176705841926613	0	-1.8124829858364837	21.175123149055985	0.017341131844879995
5000	-4825.415328184241	-4776.712585378918	-48.702742805322735	-4776.712585378918	24.8870843715652	134.50711442377403	5.229651992621801	0.28933003751212777	0.33113645482647924	0.09262519953047516	0.2869083081309178	0.5890333093811404	-38.841910924042615	0.07082399354944754	0.36075862983614687	0	-2.243240664272977	24.8870843715652	0.01757345521609981
6000	-4805.867099772235	-4753.328174070728	-52.53892570150705	-4753.328174070728	25.944122348983694	142.05448865414007	8.321074974508328	0.3122902137918244	0.3465003758357122	0.060151489745295654	0.2810579206271678	0.5003106595964815	-40.71439299906705	0.04277598052094087	0.01004057409973655	0	-2.5759526447971344	25.944122348983694	0.021958079834388057
7000	-4807.466481901407	-4752.751175650344	-54.715306251063495	-4752.751175650344	31.73081548556189	162.89038326165877	8.321074974508328	0.3122902137918244	0.3465003758357122	0.060151489745295654	0.2810579206271678	0.5003106595964815	-40.677243271129456	0.06106004025194551	0.06008621563423062	0	-4.789482922291175	31.73081548556189	0.021958079834388057
8000	-4813.005320144814	-4759.063440795281	-53.94187934953276	-4759.063440795281	30.445199725233643	145.1112380978504	8.321074974508328	0.3122902137918244	0.3465003758357122	0.060151489745295654	0.2810579206271678	0.5003106595964815	-40.43054758459054	0.11238167891298712	0.03601942907841569	0	-4.262751707299352	30.445199725233643	0.021958079834388057
9000	-4794.145115917931	-4744.25695700755	-49.888158910381414	-4744.25695700755	24.086561047199304	122.22016407751468	13.940481927935593	0.3247771605175759	0.3572094487830871	0.056114235753318906	0.261899154946018	0.3588336081725604	-37.57720241476391	0.06682443105713531	0.5689581814022078	0	-2.0218710881077064	24.086561047199304	0.03643993467541724
10000	-4791.970978556443	-4741.8421724027885	-50.12880615365432	-4741.8421724027885	25.930053986598143	122.16247921353376	13.940481927935593	0.3247771605175759	0.3572094487830871	0.056114235753318906	0.261899154946018	0.3588336081725604	-37.2684327086732	0.03826716291727723	0.7037545969557117	0	-2.571288037471318	25.930053986598143	0.03643993467541724
11000	-4794.274007040871	-4745.018032301094	-49.255974739776796	-4745.018032301094	22.85577644454903	114.80062395393566	13.940481927935593	0.3247771605175759	0.3572094487830871	0.056114235753318906	0.261899154946018	0.3588336081725604	-37.2020505145681	0.032839955628993986	0.6560672172023418	0	-1.7648388176988983	22.85577644454903	0.04763667166685671
12000	-4795.132599425173	-4744.911101120017	-50.22149830515595	-4744.911101120017	24.87804575372087	115.13225215088013	13.940481927935593	0.3247771605175759	0.3572094487830871	0.056114235753318906	0.261899154946018	0.3588336081725604	-37.69184033902214	0.08123316427006469	0.6619859594234965	0	-2.240572558624011	24.87804575372087	0.038044468809475485
13000	-4793.353919451732	-4744.932033824393	-48.42188562733871	-4744.932033824393	22.590696679993872	112.95224507801022	13.150103352333064	0.3247771605175759	0.3572094487830871	0.056114235753318906	0.261899154946018	0.3588336081725604	-36.52142956506902	0.06652371365241279	0.4786170840299234	0	-1.729715873161655	22.590696679993872	0.038044468809475485
14000	-4800.606775778964	-4752.199547620331	-48.40722815863276	-4752.199547620331	21.68402832719689	111.62378268406073	13.150103352333064	0.3247771605175759	0.3572094487830871	0.056114235753318906	0.261899154946018	0.3588336081725604	-36.52936818186087	0.08205452866799215	0.28174741657929486	0	-1.7071197876638529	21.68402832719689	0.038044468809475485
15000	-4783.836563221122	-4733.707241813447	-50.12932140767476	-4733.707241813447	25.75807703318874	127.4741236619749	11.284482573369425	0.34856774111811495	0.3195346339319654	0.08322625617574775	0.2486713687741718	0.4650026352909765	-38.54230613648129	0.05527364425389063	0.13714940711583326	0	-2.5147293071509784	25.75807703318874	0.02988061014225104
16000	-4787.112085856179	-4738.465336187776	-48.64674966840297	-4738.465336187776	21.85509593722292	114.03383413750353	11.284482573369425	0.34856774111811495	0.3195346339319654	0.08322625617574775	0.2486713687741718	0.4650026352909765	-37.87855778753065	0.14582807026164707	0.027139341870187492	0	-1.6959059168298194	21.85509593722292	0.03006874797639359
17000	-4782.896596386827	-4734.819528359783	-48.07706802704316	-4734.819528359783	22.71303224294919	119.79750746866917	9.61012611389655	0.3638919405414316	0.3245934210010661	0.07626898460301097	0.23524565385449123	0.4197086804425016	-37.35180581506219	0.09676303753624854	0.12278709318026869	0	-1.7447435643774794	22.71303224294919	0.030063970662436455
18000	-4787.511267749714	-4739.9508352975745	-47.56043245213911	-4739.9508352975745	22.04559738978844	110.38067643038912	8.74862134367587	0.37094919523707914	0.3254496302972462	0.07659754631968939	0.2270036281459852	0.4616375594809024	-36.98301814835548	0.027621941212684232	0.8137713360470906	0	-1.6934031870327755	22.04559738978844	0.028976960109327543
19000	-4787.284004399647	-4737.546739452203	-49.73726494744369	-4737.546739452203	20.568882265913494	103.46004094015119	11.0240939423677	0.37031958840256546	0.31903901298949733	0.0808945480577411	0.229746850550196	0.4861200673784755	-38.30771536988142	0.0034613134811750618	0.9515083405062758	0	-2.2348172743781447	20.568882265913494	0.03217391603709097
20000	-4777.095990113283	-4729.919184506269	-47.17680560701394	-4729.919184506269	21.410451372481255	107.88614030707609	10.998991704826139	0.3411473722655194	0.34956062533772525	0.07923309710646516	0.2300589052902902	0.4060608015149079	-36.288593331852496	0.05366675736626229	0.5875579689658765	0	-1.7476102718715296	21.410451372481255	0.031767957576638986
21000	-4782.931355947724	-4734.770402828573	-48.160953119150896	-4734.770402828573	22.40290157126628	117.71822704076057	11.134880991072867	0.34309681092265376	0.34812902870550133	0.07172115546362796	0.2370530049082169	0.38626002522491815	-37.10157466220482	0.09571412660967583	0.0789723921272109	0	-1.7110681516090331	22.40290157126628	0.03373814194184569
22000	-4778.605019045375	-4728.513728060905	-50.09129098446978	-4728.513728060905	23.876812181414348	124.57952348824952	12.708503607749154	0.35485669074901843	0.3433474294800237	0.07226250230017289	0.2295333774707849	0.41091442695627134	-38.47703051287044	0.06514469125785201	0.6812132309187366	0	-1.9696872386206479	23.876812181414348	0.030373877826770448
23000	-4781.377371526793	-4733.351065527639	-48.026305999153834	-4733.351065527639	23.303273881555235	112.6546034643617	12.708503607749154	0.35485669074901843	0.3433474294800237	0.07226250230017289	0.2295333774707849	0.41091442695627134	-36.53871552627844	0.08673764021483685	0.373711594688868	0	-1.843017239896707	23.303273881555235	0.04052510802865229
24000	-4781.121368668857	-4732.321804602823	-48.79956406603381	-4732.321804602823	23.806693779921943	113.54533133448624	15.600534186004603	0.36888304288232115	0.32486047292732323	0.07611378942982999	0.23014269476052548	0.37038129634892697	-36.93575927105926	0.058741965370213464	0.30125092765557937	0	-1.9528802129750342	23.806693779921943	0.045465444368241334
25000	-4777.243791789958	-4729.306233559103	-47.93755823085509	-4729.306233559103	20.608160844243834	100.71706942661505	14.974492114561357	0.3785975473464581	0.33418395482641866	0.07272301250602023	0.2144954853211031	0.3577514719849983	-35.752716681894334	0.13478621471855232	0.14698072569787451	0	-2.1876906687903466	20.608160844243834	0.046780874711924894
26000	-4784.815060286197	-4736.343892350279	-48.471167935918224	-4736.343892350279	22.42418721500615	112.6584579079838	16.390763938760266	0.3399334960755165	0.3501877977104639	0.06857884082837541	0.24129986538564424	0.3315960743916572	-36.59000450114162	0.0699288421822195	0.47866341515073246	0	-1.7128916694848544	22.42418721500615	0.04399554912116448
27000	-4778.219076404982	-4729.559515445569	-48.659560959412936	-4729.559515445569	23.582009379516336	115.10956642469961	13.287784337666018	0.3692066533896654	0.3306146473199295	0.07809526643609974	0.22208343285430532	0.4035996906960376	-37.17116677397625	0.11886264699055231	0.05580991609868089	0	-1.9013751287291936	23.582009379516336	0.03447406773297961
28000	-4777.480139908956	-4728.691060516572	-48.78907939238376	-4728.691060516572	20.079283118803005	100.48728873879095	12.413881652149264	0.35023069910510357	0.3439963467890633	0.07551731455447716	0.23025563955135586	0.4152086061487626	-35.33387200457986	0.07929761438256866	0.3542992263010809	0	-3.960665971166193	20.079283118803005	0.04020382716401183
29000	-4782.180284828842	-4735.878719244115	-46.301565584726205	-4735.878719244115	20.543503827948907	94.47977017136328	12.329811823594806	0.3541577460177549	0.3447762421148411	0.07756079211719738	0.22350521975020674	0.4152750744319399	-34.583657565181326	0.10121670383101122	0.1811725747534662	0	-2.267764804395757	20.543503827948907	0.04651600266148147
30000	-4782.392978768096	-4731.960206835135	-50.432771932960975	-4731.960206835135	25.738699863209458	122.56485409149319	12.498357645920459	0.34511852488020095	0.3347922750697143	0.077177837331025	0.2429113627190597	0.3819872325829299	-38.549946975672256	0.13412374280181882	0.00796901510798142	0	-2.508411612716543	25.738699863209458	0.0372963420438969
31000	-4782.316326980433	-4732.409607398036	-49.90671958239607	-4732.409607398036	24.374153785660667	123.33256796522762	12.108957579456167	0.36661085733302073	0.3289320208808317	0.07746459306425496	0.2269925287218926	0.4313392754522801	-38.383580456821534	0.12488378411042855	0.051262154070802514	0	-2.0976581732692074	24.374153785660667	0.031095614464843966
